,address_id,place_type_id,room_type_id,number_of_persons_id,number_of_offers,average_rating,max_rating,min_rating
2221,144,16,1344,1,1,8.2,8.2,8.2
2222,144,16,353,2,1,8.2,8.2,8.2
2223,144,16,151,1,1,8.6,8.6,8.6
2224,144,16,791,1,1,8.5,8.5,8.5
2225,144,16,157,1,1,8.6,8.6,8.6
2226,144,16,631,4,1,8.1,8.1,8.1
2227,144,16,1534,1,1,8.3,8.3,8.3
2228,144,16,502,1,1,8.6,8.6,8.6
2229,144,16,1541,1,1,8.5,8.5,8.5
2230,144,16,593,2,1,8.6,8.6,8.6
2231,144,16,1472,2,1,8.1,8.1,8.1
2232,144,16,1669,1,1,8.5,8.5,8.5
2233,144,16,387,0,1,8.3,8.3,8.3
2234,144,16,120,1,1,8.5,8.5,8.5
2235,144,16,326,3,1,8.3,8.3,8.3
2236,144,16,99,1,1,8.7,8.7,8.7
2237,144,16,447,1,1,8.5,8.5,8.5
2238,144,16,675,2,1,8.5,8.5,8.5
2239,144,16,1548,1,1,8.5,8.5,8.5
2240,144,16,349,0,1,8.5,8.5,8.5
2241,144,16,332,3,1,8.5,8.5,8.5
2242,144,16,1629,2,1,8.5,8.5,8.5
2243,144,16,1427,2,1,8.3,8.3,8.3
2244,144,16,413,2,1,8.3,8.3,8.3
2245,144,16,1252,2,1,8.3,8.3,8.3
2246,144,16,1199,2,1,8.3,8.3,8.3
2247,144,16,1370,2,1,8.2,8.2,8.2
2248,165,16,1064,1,1,8.2,8.2,8.2
2249,165,16,355,2,1,8.2,8.2,8.2
2250,165,16,87,2,1,8.2,8.2,8.2
2251,165,16,866,2,1,8.2,8.2,8.2
2252,165,16,1318,4,1,8.2,8.2,8.2
2253,30,16,1160,1,1,8.2,8.2,8.2
2254,30,16,720,2,1,8.3,8.3,8.3
2255,30,16,1083,2,1,8.3,8.3,8.3
2256,30,16,1332,2,1,8.3,8.3,8.3
2257,30,16,217,2,1,8.3,8.3,8.3
2258,30,16,253,2,1,8.2,8.2,8.2
2259,30,16,1195,2,1,8.3,8.3,8.3
2260,30,16,204,0,1,8.2,8.2,8.2
2261,30,16,1435,3,1,8.2,8.2,8.2
2262,30,16,120,1,1,8.2,8.2,8.2
2263,30,16,1015,2,1,8.2,8.2,8.2
2264,30,16,1427,1,1,8.2,8.2,8.2
2265,30,16,251,5,1,8.3,8.3,8.3
2266,30,16,117,5,1,8.3,8.3,8.3
2267,30,16,737,1,1,8.2,8.2,8.2
2268,30,16,492,2,1,8.3,8.3,8.3
2269,134,16,1173,1,1,8.4,8.4,8.4
2270,134,16,970,2,1,8.4,8.4,8.4
2271,26,16,1457,6,1,8.2,8.2,8.2
2272,26,16,181,1,1,8.2,8.2,8.2
2273,26,16,511,3,1,8.2,8.2,8.2
2274,26,16,572,0,1,8.2,8.2,8.2
2275,26,16,993,1,1,8.2,8.2,8.2
2276,26,16,1676,0,1,8.2,8.2,8.2
2277,26,16,1548,1,1,8.2,8.2,8.2
2278,26,16,970,2,1,8.2,8.2,8.2
2279,85,16,993,1,1,8.0,8.0,8.0
2280,85,16,613,1,1,8.0,8.0,8.0
2281,85,16,1559,0,1,8.0,8.0,8.0
2282,85,16,1015,2,1,8.0,8.0,8.0
2283,85,16,712,1,1,8.0,8.0,8.0
2284,85,16,394,1,1,8.0,8.0,8.0
2285,139,16,1374,1,1,8.5,8.5,8.5
2286,139,16,607,1,1,8.3,8.3,8.3
2287,139,16,438,1,1,9.4,9.4,9.4
2288,139,16,1462,2,1,8.1,8.1,8.1
2289,139,16,1158,0,1,8.3,8.3,8.3
2290,139,16,965,3,1,8.4,8.4,8.4
2291,139,16,892,1,1,8.9,8.9,8.9
2292,139,16,329,2,1,8.4,8.4,8.4
2293,139,16,1107,3,1,8.4,8.4,8.4
2294,139,16,631,1,1,9.4,9.4,9.4
2295,139,16,652,2,1,8.9,8.9,8.9
2296,139,16,720,1,1,8.5,8.5,8.5
2297,139,16,913,2,1,8.5,8.5,8.5
2298,139,16,1222,1,1,8.1,8.1,8.1
2299,139,16,1222,2,1,8.4,8.4,8.4
2300,139,16,899,1,1,8.1,8.1,8.1
2301,139,16,1661,2,1,8.9,8.9,8.9
2302,139,16,785,1,1,8.1,8.1,8.1
2303,139,16,406,2,1,8.1,8.1,8.1
2304,139,16,1445,1,1,9.4,9.4,9.4
2305,139,16,1592,1,1,9.4,9.4,9.4
2306,139,16,842,1,1,9.4,9.4,9.4
2307,139,16,1330,2,1,8.1,8.1,8.1
2308,139,16,1205,2,1,8.1,8.1,8.1
2309,139,16,739,2,1,8.5,8.5,8.5
2310,139,16,694,1,1,8.3,8.3,8.3
2311,139,16,387,0,1,8.9,8.9,8.9
2312,139,16,1379,1,1,8.5,8.5,8.5
2313,139,16,712,2,1,8.4,8.4,8.4
2314,139,16,394,1,1,8.5,8.5,8.5
2315,139,16,1177,1,1,8.3,8.3,8.3
2316,139,16,1555,1,1,9.4,9.4,9.4
2317,139,16,594,1,1,9.4,9.4,9.4
2318,139,16,156,1,1,8.5,8.5,8.5
2319,139,16,1132,0,1,8.3,8.3,8.3
2320,139,16,23,3,1,8.5,8.5,8.5
2321,139,16,1028,1,1,9.4,9.4,9.4
2322,139,16,154,1,1,9.4,9.4,9.4
2323,139,16,884,1,1,9.4,9.4,9.4
2324,139,16,1252,2,1,8.9,8.9,8.9
2325,139,16,964,1,1,8.1,8.1,8.1
2326,139,16,1206,4,1,8.1,8.1,8.1
2327,126,16,778,2,1,8.3,8.3,8.3
2328,126,16,1295,1,1,8.3,8.3,8.3
2329,126,16,737,1,1,8.3,8.3,8.3
2330,118,16,1374,0,1,8.5,8.5,8.5
2331,118,16,25,1,1,8.5,8.5,8.5
2332,118,16,965,1,1,8.5,8.5,8.5
2333,118,16,928,2,1,8.5,8.5,8.5
2334,132,16,1578,3,1,8.3,8.3,8.3
2335,132,16,75,5,1,8.3,8.3,8.3
2336,132,16,624,5,1,8.3,8.3,8.3
2337,132,16,1374,1,1,8.7,8.7,8.7
2338,132,16,243,7,1,8.3,8.3,8.3
2339,132,16,25,1,1,9.7,9.7,9.7
2340,132,16,404,1,1,9.0,9.0,9.0
2341,132,16,1647,2,1,9.7,9.7,9.7
2342,132,16,1049,1,1,9.7,9.7,9.7
2343,132,16,1342,1,1,9.2,9.2,9.2
2344,132,16,285,1,1,8.8,8.8,8.8
2345,132,16,1478,1,1,8.3,8.3,8.3
2346,132,16,316,3,1,9.7,9.7,9.7
2347,132,16,1046,2,1,9.0,9.0,9.0
2348,132,16,380,4,1,8.3,8.3,8.3
2349,132,16,989,3,1,9.2,9.2,9.2
2350,132,16,882,3,1,8.3,8.3,8.3
2351,132,16,361,2,1,8.8,8.8,8.8
2352,132,16,1397,0,1,8.8,8.8,8.8
2353,132,16,120,1,1,9.0,9.0,9.0
2354,132,16,1410,1,1,9.2,9.2,9.2
2355,132,16,993,1,1,8.3,8.3,8.3
2356,132,16,1336,3,1,9.2,9.2,9.2
2357,132,16,1015,2,1,9.7,9.7,9.7
2358,132,16,90,1,1,9.0,9.0,9.0
2359,132,16,1177,2,1,9.7,9.7,9.7
2360,132,16,1427,1,1,9.7,9.7,9.7
2361,132,16,1380,1,1,8.3,8.3,8.3
2362,132,16,938,1,1,9.0,9.0,9.0
2363,132,16,811,1,1,9.2,9.2,9.2
2364,132,16,1589,1,1,9.0,9.0,9.0
2365,132,16,928,2,1,8.3,8.3,8.3
2366,132,16,93,2,1,8.7,8.7,8.7
2367,132,16,737,0,1,8.3,8.3,8.3
2368,132,16,737,1,1,9.7,9.7,9.7
2369,132,16,1179,1,1,8.3,8.3,8.3
2370,132,16,738,1,1,8.7,8.7,8.7
2371,132,16,1181,1,1,8.3,8.3,8.3
2372,132,16,1273,1,1,8.8,8.8,8.8
2373,24,16,309,1,1,8.3,8.3,8.3
2374,24,16,120,1,1,8.5,8.5,8.5
2375,24,16,1015,2,1,8.5,8.5,8.5
2376,24,16,712,1,1,8.5,8.5,8.5
2377,24,16,1427,1,1,8.3,8.3,8.3
2378,24,16,1132,0,1,8.3,8.3,8.3
2379,24,16,1393,1,1,8.3,8.3,8.3
2380,24,16,928,2,1,8.3,8.3,8.3
2381,24,16,737,1,1,8.3,8.3,8.3
2382,72,16,762,1,1,8.7,8.7,8.7
2383,72,16,385,1,1,8.7,8.7,8.7
2384,72,16,502,1,1,8.7,8.7,8.7
2385,72,16,686,3,1,8.7,8.7,8.7
2386,72,16,1559,0,1,8.7,8.7,8.7
2387,72,16,1015,2,1,8.7,8.7,8.7
2388,37,16,181,1,1,8.3,8.3,8.3
2389,37,16,204,0,1,8.3,8.3,8.3
2390,37,16,1015,2,1,8.3,8.3,8.3
2391,37,16,1179,1,1,8.3,8.3,8.3
2392,37,16,755,3,1,8.3,8.3,8.3
2393,104,0,799,1,1,8.5,8.5,8.5
2394,5,0,1166,3,1,8.5,8.5,8.5
2395,5,0,965,1,1,8.5,8.5,8.5
2396,5,0,181,1,1,8.5,8.5,8.5
2397,5,0,90,4,1,8.5,8.5,8.5
2398,5,0,696,3,1,8.5,8.5,8.5
2399,5,0,970,2,1,8.5,8.5,8.5
2400,13,0,1335,4,1,8.5,8.5,8.5
2401,13,0,1049,1,1,8.5,8.5,8.5
2402,13,0,1173,3,1,8.5,8.5,8.5
2403,13,0,799,1,1,8.5,8.5,8.5
2404,13,0,1132,0,1,8.5,8.5,8.5
2405,13,0,595,5,1,8.5,8.5,8.5
2406,96,0,309,1,1,9.1,9.1,9.1
2407,96,0,762,1,1,9.1,9.1,9.1
2408,96,0,631,3,1,9.1,9.1,9.1
2409,96,0,90,4,1,9.1,9.1,9.1
2410,96,0,938,2,1,9.1,9.1,9.1
2411,57,0,692,1,1,9.1,9.1,9.1
2412,57,0,309,1,1,9.1,9.1,9.1
2413,57,0,950,2,1,9.0,9.0,9.0
2414,57,0,1519,3,1,9.0,9.0,9.0
2415,57,0,1123,1,1,9.0,9.0,9.0
2416,57,0,854,1,1,9.0,9.0,9.0
2417,57,0,1368,1,1,9.0,9.0,9.0
2418,57,0,1542,9,1,9.0,9.0,9.0
2419,57,0,928,2,1,9.1,9.1,9.1
2420,4,0,1084,2,1,9.1,9.1,9.1
2421,4,0,193,1,1,9.1,9.1,9.1
2422,4,0,1166,3,1,9.1,9.1,9.1
2423,4,0,641,2,1,9.1,9.1,9.1
2424,4,0,1158,0,1,9.6,9.6,9.6
2425,4,0,692,4,1,9.1,9.1,9.1
2426,4,0,309,1,1,9.1,9.1,9.1
2427,4,0,1049,1,1,9.6,9.6,9.6
2428,4,0,631,2,1,9.1,9.1,9.1
2429,4,0,652,4,1,9.6,9.6,9.6
2430,4,0,686,3,1,9.6,9.6,9.6
2431,4,0,120,1,1,9.1,9.1,9.1
2432,4,0,1364,2,1,9.6,9.6,9.6
2433,36,20,438,1,1,9.6,9.6,9.6
2434,36,20,902,3,1,9.6,9.6,9.6
2435,36,20,502,1,1,9.6,9.6,9.6
2436,36,20,524,1,1,9.6,9.6,9.6
2437,36,20,822,1,1,9.6,9.6,9.6
2438,36,20,1046,1,1,9.6,9.6,9.6
2439,36,20,370,1,1,9.6,9.6,9.6
2440,73,20,124,2,1,9.7,9.7,9.7
2441,60,12,1150,1,1,8.0,8.0,8.0
2442,60,12,1150,3,1,9.2,9.2,9.2
2443,101,12,25,1,1,9.6,9.6,9.6
2444,101,12,1150,1,1,9.6,9.6,9.6
2445,101,12,928,2,1,9.6,9.6,9.6
2446,61,12,270,1,1,8.7,8.7,8.7
2447,61,12,762,1,1,8.7,8.7,8.7
2448,61,12,882,3,1,8.7,8.7,8.7
2449,61,12,1066,0,1,8.7,8.7,8.7
2450,61,12,98,2,1,8.7,8.7,8.7
2451,143,12,1150,0,1,9.8,9.8,9.8
2452,63,12,1150,3,1,9.4,9.4,9.4
2453,69,12,1150,1,1,9.3,9.3,9.3
2454,69,12,1150,2,1,9.5,9.5,9.5
2455,4,12,1012,1,1,9.2,9.2,9.2
2456,4,12,869,2,1,9.2,9.2,9.2
2457,4,12,434,1,1,9.2,9.2,9.2
2458,4,12,638,3,1,9.6,9.6,9.6
2459,4,12,607,1,1,9.8,9.8,9.8
2460,4,12,612,2,1,9.8,9.8,9.8
2461,4,12,941,1,1,9.4,9.4,9.4
2462,4,12,353,6,1,9.4,9.4,9.4
2463,4,12,631,4,1,9.4,9.4,9.4
2464,4,12,430,5,1,9.3,9.3,9.3
2465,4,12,352,1,1,9.4,9.4,9.4
2466,4,12,756,2,1,9.4,9.4,9.4
2467,4,12,12,0,1,9.2,9.2,9.2
2468,4,12,1185,1,1,9.3,9.3,9.3
2469,4,12,870,0,1,9.4,9.4,9.4
2470,4,12,1391,0,1,9.4,9.4,9.4
2471,4,12,914,2,1,9.4,9.4,9.4
2472,4,12,1217,3,1,9.4,9.4,9.4
2473,4,12,1022,2,1,9.3,9.3,9.3
2474,4,12,1059,1,1,9.3,9.3,9.3
2475,4,12,717,3,1,9.4,9.4,9.4
2476,4,12,1393,1,1,9.8,9.8,9.8
2477,4,12,1150,6,1,9.2,9.2,9.2
2478,4,12,341,0,1,9.2,9.2,9.2
2479,4,12,1543,1,1,9.2,9.2,9.2
2480,4,12,1543,3,1,9.3,9.3,9.3
2481,4,12,616,2,1,9.2,9.2,9.2
2482,4,12,839,3,1,9.2,9.2,9.2
2483,4,12,1090,4,1,9.2,9.2,9.2
2484,4,12,1608,2,1,9.4,9.4,9.4
2485,4,12,859,1,1,9.4,9.4,9.4
2486,4,12,1248,1,1,9.2,9.2,9.2
2487,56,12,1150,2,1,9.6,9.6,9.6
2488,56,12,1150,3,1,9.6,9.6,9.6
2489,56,12,1150,4,1,9.6,9.6,9.6
2490,56,12,1150,5,1,9.6,9.6,9.6
2491,91,12,1049,1,1,8.6,8.6,8.6
2492,105,10,1503,1,1,8.0,8.0,8.0
2493,105,10,498,3,1,8.0,8.0,8.0
2494,105,10,928,2,1,8.0,8.0,8.0
2495,139,10,1446,1,1,8.1,8.1,8.1
2496,139,10,896,1,1,8.1,8.1,8.1
2497,139,10,631,3,1,8.1,8.1,8.1
2498,139,10,998,1,1,8.1,8.1,8.1
2499,60,2,240,1,1,8.2,8.2,8.2
2500,60,2,240,2,1,8.2,8.2,8.2
2501,60,2,1335,5,1,8.2,8.2,8.2
2502,60,2,1335,6,1,8.2,8.2,8.2
2503,60,2,1335,7,1,8.2,8.2,8.2
2504,60,2,1478,1,1,9.1,9.1,9.1
2505,60,2,1076,7,1,8.2,8.2,8.2
2506,60,2,631,3,1,9.1,9.1,9.1
2507,60,2,799,1,1,9.1,9.1,9.1
2508,60,2,394,1,1,9.1,9.1,9.1
2509,60,2,90,1,1,9.1,9.1,9.1
2510,60,2,1612,3,1,8.2,8.2,8.2
2511,60,2,1612,4,1,8.2,8.2,8.2
2512,144,2,720,1,1,8.6,8.6,8.6
2513,144,2,749,1,1,8.6,8.6,8.6
2514,144,2,593,3,1,8.6,8.6,8.6
2515,139,2,885,1,1,8.4,8.4,8.4
2516,139,2,1334,2,1,8.4,8.4,8.4
2517,139,2,1576,1,1,8.4,8.4,8.4
2518,139,2,1459,1,1,8.4,8.4,8.4
2519,139,2,76,4,1,8.4,8.4,8.4
2520,139,2,418,2,1,8.4,8.4,8.4
2521,139,2,1100,2,1,8.4,8.4,8.4
2522,139,2,1222,2,1,8.4,8.4,8.4
2523,139,2,380,2,1,8.4,8.4,8.4
2524,139,2,852,2,1,8.4,8.4,8.4
2525,139,2,755,4,1,8.4,8.4,8.4
2526,139,2,1146,4,1,8.4,8.4,8.4
2527,139,2,1271,4,1,8.4,8.4,8.4
2528,139,2,262,4,1,8.4,8.4,8.4
2529,104,3,449,3,1,9.4,9.4,9.4
2530,104,3,821,1,1,9.4,9.4,9.4
2531,104,3,1095,3,1,9.1,9.1,9.1
2532,104,3,191,1,1,9.4,9.4,9.4
2533,104,3,800,2,1,9.4,9.4,9.4
2534,104,3,17,0,1,8.6,8.6,8.6
2535,104,3,458,4,1,9.1,9.1,9.1
2536,104,3,453,2,1,9.4,9.4,9.4
2537,104,3,298,2,1,9.4,9.4,9.4
2538,104,3,692,3,1,8.2,8.2,8.2
2539,104,3,692,4,1,8.2,8.2,8.2
2540,104,3,612,2,1,9.4,9.4,9.4
2541,104,3,946,1,1,9.3,9.3,9.3
2542,104,3,794,1,1,8.6,8.6,8.6
2543,104,3,1069,1,1,8.6,8.6,8.6
2544,104,3,1342,0,1,8.6,8.6,8.6
2545,104,3,14,3,1,8.2,8.2,8.2
2546,104,3,902,1,1,9.5,9.5,9.5
2547,104,3,1292,3,1,8.2,8.2,8.2
2548,104,3,430,2,1,9.4,9.4,9.4
2549,104,3,996,1,1,9.3,9.3,9.3
2550,104,3,266,3,1,9.4,9.4,9.4
2551,104,3,977,0,1,9.4,9.4,9.4
2552,104,3,245,1,1,8.7,8.7,8.7
2553,104,3,345,1,1,9.4,9.4,9.4
2554,104,3,448,1,1,8.7,8.7,8.7
2555,104,3,374,1,1,8.7,8.7,8.7
2556,104,3,1016,1,1,8.7,8.7,8.7
2557,104,3,253,1,1,9.5,9.5,9.5
2558,104,3,867,1,1,9.4,9.4,9.4
2559,104,3,1256,2,1,9.1,9.1,9.1
2560,104,3,498,3,1,9.3,9.3,9.3
2561,104,3,739,1,1,9.5,9.5,9.5
2562,104,3,558,1,1,9.4,9.4,9.4
2563,104,3,635,1,1,8.7,8.7,8.7
2564,104,3,1089,1,1,8.7,8.7,8.7
2565,104,3,695,1,1,9.1,9.1,9.1
2566,104,3,1521,1,1,8.7,8.7,8.7
2567,104,3,471,1,1,9.4,9.4,9.4
2568,104,3,1159,0,1,8.6,8.6,8.6
2569,104,3,1424,0,1,8.6,8.6,8.6
2570,104,3,1570,1,1,8.5,8.5,8.5
2571,104,3,120,0,1,9.0,9.0,9.0
2572,104,3,674,3,1,9.1,9.1,9.1
2573,104,3,1380,1,1,9.0,9.0,9.0
2574,104,3,1270,1,1,9.5,9.5,9.5
2575,104,3,1498,3,1,8.2,8.2,8.2
2576,104,3,23,2,1,9.4,9.4,9.4
2577,104,3,1453,1,1,9.3,9.3,9.3
2578,104,3,710,0,1,8.7,8.7,8.7
2579,104,3,737,1,1,8.6,8.6,8.6
2580,104,3,623,1,1,9.3,9.3,9.3
2581,104,3,1485,1,1,9.3,9.3,9.3
2582,27,3,607,1,1,9.4,9.4,9.4
2583,27,3,1659,1,1,9.1,9.1,9.1
2584,27,3,1342,1,1,9.1,9.1,9.1
2585,27,3,14,2,1,9.4,9.4,9.4
2586,27,3,1285,3,1,9.1,9.1,9.1
2587,27,3,253,2,1,9.0,9.0,9.0
2588,27,3,253,3,1,9.0,9.0,9.0
2589,27,3,120,1,1,9.4,9.4,9.4
2590,27,3,394,2,1,9.4,9.4,9.4
2591,3,3,1365,1,1,9.1,9.1,9.1
2592,3,3,211,1,1,9.1,9.1,9.1
2593,3,3,1418,1,1,9.1,9.1,9.1
2594,3,3,1056,1,1,9.1,9.1,9.1
2595,3,3,692,1,1,9.1,9.1,9.1
2596,3,3,639,1,1,9.1,9.1,9.1
2597,3,3,739,1,1,9.1,9.1,9.1
2598,48,3,309,1,1,8.1,8.1,8.1
2599,48,3,1496,1,1,8.1,8.1,8.1
2600,48,3,1665,1,1,8.1,8.1,8.1
2601,48,3,511,2,1,8.1,8.1,8.1
2602,48,3,1249,1,1,8.1,8.1,8.1
2603,48,3,1645,2,1,8.1,8.1,8.1
2604,48,3,864,1,1,8.1,8.1,8.1
2605,48,3,1150,1,1,8.1,8.1,8.1
2606,158,3,692,1,1,8.8,8.8,8.8
2607,158,3,762,1,1,8.8,8.8,8.8
2608,158,3,394,1,1,8.8,8.8,8.8
2609,35,3,430,1,1,9.5,9.5,9.5
2610,35,3,720,1,1,9.5,9.5,9.5
2611,35,3,615,3,1,9.5,9.5,9.5
2612,35,3,1669,1,1,9.5,9.5,9.5
2613,35,3,967,1,1,9.5,9.5,9.5
2614,22,3,1557,1,1,8.6,8.6,8.6
2615,22,3,962,1,1,8.6,8.6,8.6
2616,22,3,183,1,1,8.6,8.6,8.6
2617,142,3,734,1,1,9.6,9.6,9.6
2618,142,3,1102,1,1,9.2,9.2,9.2
2619,142,3,1084,2,1,8.7,8.7,8.7
2620,142,3,20,1,1,9.6,9.6,9.6
2621,142,3,1674,1,1,9.3,9.3,9.3
2622,142,3,321,1,1,9.2,9.2,9.2
2623,142,3,236,2,1,9.4,9.4,9.4
2624,142,3,1188,2,1,9.4,9.4,9.4
2625,142,3,796,3,1,9.1,9.1,9.1
2626,142,3,1125,3,1,9.5,9.5,9.5
2627,142,3,832,3,1,9.3,9.3,9.3
2628,142,3,889,1,1,9.4,9.4,9.4
2629,142,3,1659,3,1,9.3,9.3,9.3
2630,142,3,455,2,1,8.9,8.9,8.9
2631,142,3,64,3,1,8.8,8.8,8.8
2632,142,3,555,3,1,8.6,8.6,8.6
2633,142,3,762,1,1,9.3,9.3,9.3
2634,142,3,676,1,1,8.8,8.8,8.8
2635,142,3,1518,3,1,8.5,8.5,8.5
2636,142,3,1038,1,1,9.3,9.3,9.3
2637,142,3,902,1,1,9.3,9.3,9.3
2638,142,3,359,7,1,8.6,8.6,8.6
2639,142,3,711,1,1,9.3,9.3,9.3
2640,142,3,689,1,1,9.2,9.2,9.2
2641,142,3,720,1,1,9.3,9.3,9.3
2642,142,3,720,2,1,9.5,9.5,9.5
2643,142,3,720,3,1,9.3,9.3,9.3
2644,142,3,923,3,1,9.5,9.5,9.5
2645,142,3,640,1,1,9.6,9.6,9.6
2646,142,3,1230,2,1,8.9,8.9,8.9
2647,142,3,541,1,1,9.6,9.6,9.6
2648,142,3,308,1,1,9.6,9.6,9.6
2649,142,3,593,1,1,9.2,9.2,9.2
2650,142,3,367,2,1,8.9,8.9,8.9
2651,142,3,1307,1,1,9.4,9.4,9.4
2652,142,3,844,1,1,8.7,8.7,8.7
2653,142,3,397,1,1,8.7,8.7,8.7
2654,142,3,1451,1,1,8.6,8.6,8.6
2655,142,3,1669,1,1,8.5,8.5,8.5
2656,142,3,1619,1,1,8.9,8.9,8.9
2657,142,3,62,1,1,9.2,9.2,9.2
2658,142,3,1013,1,1,9.2,9.2,9.2
2659,142,3,985,1,1,9.2,9.2,9.2
2660,142,3,122,0,1,8.4,8.4,8.4
2661,142,3,1495,1,1,8.9,8.9,8.9
2662,142,3,1662,3,1,9.0,9.0,9.0
2663,142,3,99,1,1,9.2,9.2,9.2
2664,142,3,1569,3,1,8.8,8.8,8.8
2665,142,3,712,1,1,8.5,8.5,8.5
2666,142,3,394,1,1,9.2,9.2,9.2
2667,142,3,203,1,1,8.6,8.6,8.6
2668,142,3,169,2,1,8.6,8.6,8.6
2669,142,3,684,1,1,8.6,8.6,8.6
2670,142,3,731,2,1,8.6,8.6,8.6
2671,142,3,1406,2,1,8.6,8.6,8.6
2672,142,3,1427,2,1,9.5,9.5,9.5
2673,142,3,23,1,1,9.2,9.2,9.2
2674,142,3,1529,2,1,8.8,8.8,8.8
2675,142,3,548,2,1,8.8,8.8,8.8
2676,142,3,1305,2,1,8.8,8.8,8.8
2677,142,3,1108,1,1,9.6,9.6,9.6
2678,142,3,1216,2,1,9.5,9.5,9.5
2679,142,3,737,2,1,8.4,8.4,8.4
2680,142,3,299,1,1,8.7,8.7,8.7
2681,142,3,360,1,1,9.2,9.2,9.2
2682,142,3,814,3,1,9.0,9.0,9.0
2683,103,3,120,1,1,9.0,9.0,9.0
2684,103,3,1662,3,1,9.0,9.0,9.0
2685,103,3,1559,0,1,9.0,9.0,9.0
2686,103,3,737,1,1,9.0,9.0,9.0
2687,83,3,699,1,1,8.8,8.8,8.8
2688,83,3,1110,1,1,8.8,8.8,8.8
2689,83,3,275,0,1,8.8,8.8,8.8
2690,83,3,974,1,1,8.8,8.8,8.8
2691,83,3,1560,1,1,9.5,9.5,9.5
2692,83,3,137,1,1,9.5,9.5,9.5
2693,83,3,1052,3,1,9.5,9.5,9.5
2694,83,3,561,1,1,8.8,8.8,8.8
2695,83,3,208,2,1,9.5,9.5,9.5
2696,83,3,508,2,1,9.0,9.0,9.0
2697,83,3,607,1,1,9.4,9.4,9.4
2698,83,3,607,3,1,8.7,8.7,8.7
2699,83,3,438,2,1,9.7,9.7,9.7
2700,83,3,687,1,1,9.5,9.5,9.5
2701,83,3,1288,1,1,9.0,9.0,9.0
2702,83,3,1516,2,1,9.7,9.7,9.7
2703,83,3,1207,3,1,9.7,9.7,9.7
2704,83,3,1053,3,1,9.7,9.7,9.7
2705,83,3,599,3,1,9.7,9.7,9.7
2706,83,3,296,2,1,9.7,9.7,9.7
2707,83,3,1056,1,1,8.8,8.8,8.8
2708,83,3,692,2,1,9.4,9.4,9.4
2709,83,3,612,2,1,9.4,9.4,9.4
2710,83,3,309,1,1,9.0,9.0,9.0
2711,83,3,309,2,1,9.0,9.0,9.0
2712,83,3,589,1,1,9.0,9.0,9.0
2713,83,3,620,1,1,9.0,9.0,9.0
2714,83,3,762,2,1,8.8,8.8,8.8
2715,83,3,1099,2,1,9.5,9.5,9.5
2716,83,3,845,1,1,8.8,8.8,8.8
2717,83,3,876,1,1,8.8,8.8,8.8
2718,83,3,268,3,1,9.5,9.5,9.5
2719,83,3,1528,2,1,9.5,9.5,9.5
2720,83,3,519,1,1,9.5,9.5,9.5
2721,83,3,498,3,1,9.3,9.3,9.3
2722,83,3,564,0,1,9.7,9.7,9.7
2723,83,3,627,1,1,9.0,9.0,9.0
2724,83,3,120,1,1,9.4,9.4,9.4
2725,83,3,799,1,1,9.6,9.6,9.6
2726,83,3,880,1,1,9.5,9.5,9.5
2727,83,3,394,3,1,9.0,9.0,9.0
2728,83,3,935,3,1,9.3,9.3,9.3
2729,83,3,853,2,1,9.3,9.3,9.3
2730,83,3,722,1,1,9.3,9.3,9.3
2731,83,3,714,2,1,9.3,9.3,9.3
2732,83,3,409,4,1,9.0,9.0,9.0
2733,83,3,136,1,1,9.4,9.4,9.4
2734,83,3,1380,1,1,9.6,9.6,9.6
2735,83,3,23,1,1,9.4,9.4,9.4
2736,83,3,23,3,1,9.0,9.0,9.0
2737,83,3,790,3,1,9.0,9.0,9.0
2738,83,3,741,2,1,9.5,9.5,9.5
2739,83,3,737,1,1,9.0,9.0,9.0
2740,83,3,1179,1,1,9.4,9.4,9.4
2741,83,3,755,4,1,9.3,9.3,9.3
2742,82,3,50,4,1,8.2,8.2,8.2
2743,82,3,582,3,1,9.2,9.2,9.2
2744,82,3,1402,1,1,9.2,9.2,9.2
2745,82,3,209,1,1,9.1,9.1,9.1
2746,82,3,1355,1,1,9.8,9.8,9.8
2747,82,3,1171,3,1,9.2,9.2,9.2
2748,82,3,581,3,1,9.1,9.1,9.1
2749,82,3,1156,3,1,9.1,9.1,9.1
2750,82,3,1531,3,1,8.7,8.7,8.7
2751,82,3,862,3,1,8.7,8.7,8.7
2752,82,3,4,1,1,8.2,8.2,8.2
2753,82,3,267,3,1,9.2,9.2,9.2
2754,82,3,517,2,1,9.1,9.1,9.1
2755,82,3,231,1,1,9.2,9.2,9.2
2756,82,3,142,1,1,9.1,9.1,9.1
2757,82,3,1166,3,1,8.7,8.7,8.7
2758,82,3,607,1,1,9.1,9.1,9.1
2759,82,3,796,2,1,9.1,9.1,9.1
2760,82,3,1125,3,1,8.7,8.7,8.7
2761,82,3,1056,1,1,9.1,9.1,9.1
2762,82,3,692,2,1,9.0,9.0,9.0
2763,82,3,612,3,1,9.1,9.1,9.1
2764,82,3,309,1,1,8.9,8.9,8.9
2765,82,3,181,1,1,9.0,9.0,9.0
2766,82,3,1140,1,1,8.2,8.2,8.2
2767,82,3,748,2,1,9.1,9.1,9.1
2768,82,3,1673,3,1,8.2,8.2,8.2
2769,82,3,927,1,1,8.9,8.9,8.9
